[Settings]
Original Result File Name;rj-cg-res_20170927_084112.csv
Version;2.0
Project;
Protocol;rj-cg-res
Control File For Robot;C:\TECAN\Handshake
Log File;C:\ProgramData\RoboLector Agent\LAgent Settings\Logs\SimProtocol48_129483_Pipetting.csv
Max. Well Volume;2500
[Trigger Settings 1]
Trigger Index;0
28.09.2017;25.19336;144;F02;Glc Dosing (Delta.Time [h]);Dosing:F04;BioLector:F02;22;Dosing;Fixed;
28.09.2017;25.19336;144;F03;Glc Dosing (Delta.Time [h]);Dosing:F04;BioLector:F03;22;Dosing;Fixed;
28.09.2017;25.19336;144;F05;Glc Dosing (Delta.Time [h]);Dosing:F04;BioLector:F05;22;Dosing;Fixed;
28.09.2017;25.19336;144;A01;pCA Dosing (Delta.Time [h]);Dosing:A03;BioLector:A01;10;Dosing;Fixed;
28.09.2017;25.19336;144;A02;pCA Dosing (Delta.Time [h]);Dosing:A03;BioLector:A02;10;Dosing;Fixed;
28.09.2017;25.19336;144;A03;pCA Dosing (Delta.Time [h]);Dosing:A03;BioLector:A03;10;Dosing;Fixed;
28.09.2017;25.19336;144;B05;pCA Dosing (Delta.Time [h]);Dosing:B02;BioLector:B05;10;Dosing;Fixed;
28.09.2017;25.19336;144;B06;pCA Dosing (Delta.Time [h]);Dosing:B02;BioLector:B06;10;Dosing;Fixed;
28.09.2017;25.19336;144;B07;pCA Dosing (Delta.Time [h]);Dosing:B02;BioLector:B07;10;Dosing;Fixed;
28.09.2017;25.19336;144;B01;pCA Dosing (Delta.Time [h]);Dosing:B03;BioLector:B01;10;Dosing;Fixed;
28.09.2017;25.19336;144;B02;pCA Dosing (Delta.Time [h]);Dosing:B03;BioLector:B02;10;Dosing;Fixed;
28.09.2017;25.19336;144;B03;pCA Dosing (Delta.Time [h]);Dosing:B03;BioLector:B03;10;Dosing;Fixed;
28.09.2017;25.19336;144;B04;pCA Dosing (Delta.Time [h]);Dosing:B03;BioLector:B04;10;Dosing;Fixed;
28.09.2017;25.19336;144;C05;pCA Dosing (Delta.Time [h]);Dosing:C02;BioLector:C05;10;Dosing;Fixed;
28.09.2017;25.19336;144;C06;pCA Dosing (Delta.Time [h]);Dosing:C02;BioLector:C06;10;Dosing;Fixed;
28.09.2017;25.19336;144;C01;pCA Dosing (Delta.Time [h]);Dosing:C03;BioLector:C01;10;Dosing;Fixed;
28.09.2017;25.19336;144;C02;pCA Dosing (Delta.Time [h]);Dosing:C03;BioLector:C02;10;Dosing;Fixed;
28.09.2017;25.19336;144;C03;pCA Dosing (Delta.Time [h]);Dosing:C03;BioLector:C03;10;Dosing;Fixed;
28.09.2017;25.19336;144;C04;pCA Dosing (Delta.Time [h]);Dosing:C03;BioLector:C04;10;Dosing;Fixed;
28.09.2017;25.19336;144;D06;pCA Dosing (Delta.Time [h]);Dosing:D02;BioLector:D06;10;Dosing;Fixed;
28.09.2017;25.19336;144;D07;pCA Dosing (Delta.Time [h]);Dosing:D02;BioLector:D07;10;Dosing;Fixed;
28.09.2017;25.19336;144;D01;pCA Dosing (Delta.Time [h]);Dosing:D03;BioLector:D01;10;Dosing;Fixed;
28.09.2017;25.19336;144;D02;pCA Dosing (Delta.Time [h]);Dosing:D03;BioLector:D02;10;Dosing;Fixed;
28.09.2017;25.19336;144;D03;pCA Dosing (Delta.Time [h]);Dosing:D03;BioLector:D03;10;Dosing;Fixed;
28.09.2017;25.19336;144;D04;pCA Dosing (Delta.Time [h]);Dosing:D03;BioLector:D04;10;Dosing;Fixed;
28.09.2017;25.19336;144;E05;pCA Dosing (Delta.Time [h]);Dosing:E02;BioLector:E05;10;Dosing;Fixed;
28.09.2017;25.19336;144;E06;pCA Dosing (Delta.Time [h]);Dosing:E02;BioLector:E06;10;Dosing;Fixed;
28.09.2017;25.19336;144;E02;pCA Dosing (Delta.Time [h]);Dosing:E03;BioLector:E02;10;Dosing;Fixed;
28.09.2017;25.19336;144;E03;pCA Dosing (Delta.Time [h]);Dosing:E03;BioLector:E03;10;Dosing;Fixed;
28.09.2017;25.19336;144;E04;pCA Dosing (Delta.Time [h]);Dosing:E03;BioLector:E04;10;Dosing;Fixed;
28.09.2017;25.19336;144;F06;pCA Dosing (Delta.Time [h]);Dosing:F02;BioLector:F06;10;Dosing;Fixed;
28.09.2017;25.19336;144;F04;pCA Dosing (Delta.Time [h]);Dosing:F03;BioLector:F04;10;Dosing;Fixed;
28.09.2017;25.19336;144;D03;Harvest (Delta.Time [h]);BioLector:D03;Sampling:H02;850;Sampling;Fixed;
28.09.2017;25.19336;144;D07;Harvest (Delta.Time [h]);BioLector:D07;Sampling:H05;850;Sampling;Fixed;
28.09.2017;25.19336;144;E03;Harvest (Delta.Time [h]);BioLector:E03;Sampling:A03;850;Sampling;Fixed;
28.09.2017;25.47993;145;F07;Glc Dosing (Delta.Time [h]);Dosing:F04;BioLector:F07;22;Dosing;Fixed;
28.09.2017;25.47993;145;F08;Glc Dosing (Delta.Time [h]);Dosing:F04;BioLector:F08;22;Dosing;Fixed;
28.09.2017;25.47993;145;A05;pCA Dosing (Delta.Time [h]);Dosing:A02;BioLector:A05;10;Dosing;Fixed;
28.09.2017;25.47993;145;A06;pCA Dosing (Delta.Time [h]);Dosing:A02;BioLector:A06;10;Dosing;Fixed;
28.09.2017;25.47993;145;A07;pCA Dosing (Delta.Time [h]);Dosing:A02;BioLector:A07;10;Dosing;Fixed;
28.09.2017;25.47993;145;A08;pCA Dosing (Delta.Time [h]);Dosing:A02;BioLector:A08;10;Dosing;Fixed;
28.09.2017;25.47993;145;A04;pCA Dosing (Delta.Time [h]);Dosing:A03;BioLector:A04;10;Dosing;Fixed;
28.09.2017;25.47993;145;B08;pCA Dosing (Delta.Time [h]);Dosing:B02;BioLector:B08;10;Dosing;Fixed;
28.09.2017;25.47993;145;C07;pCA Dosing (Delta.Time [h]);Dosing:C02;BioLector:C07;10;Dosing;Fixed;
28.09.2017;25.47993;145;C08;pCA Dosing (Delta.Time [h]);Dosing:C02;BioLector:C08;10;Dosing;Fixed;
28.09.2017;25.47993;145;D05;pCA Dosing (Delta.Time [h]);Dosing:D02;BioLector:D05;10;Dosing;Fixed;
28.09.2017;25.47993;145;D08;pCA Dosing (Delta.Time [h]);Dosing:D02;BioLector:D08;10;Dosing;Fixed;
28.09.2017;25.47993;145;E07;pCA Dosing (Delta.Time [h]);Dosing:E02;BioLector:E07;10;Dosing;Fixed;
28.09.2017;25.47993;145;E08;pCA Dosing (Delta.Time [h]);Dosing:E02;BioLector:E08;10;Dosing;Fixed;
28.09.2017;25.47993;145;E01;pCA Dosing (Delta.Time [h]);Dosing:E03;BioLector:E01;10;Dosing;Fixed;
28.09.2017;25.47993;145;F05;pCA Dosing (Delta.Time [h]);Dosing:F02;BioLector:F05;10;Dosing;Fixed;
28.09.2017;25.47993;145;F07;pCA Dosing (Delta.Time [h]);Dosing:F02;BioLector:F07;10;Dosing;Fixed;
28.09.2017;25.47993;145;F08;pCA Dosing (Delta.Time [h]);Dosing:F02;BioLector:F08;10;Dosing;Fixed;
28.09.2017;25.47993;145;F01;pCA Dosing (Delta.Time [h]);Dosing:F03;BioLector:F01;10;Dosing;Fixed;
28.09.2017;25.47993;145;F02;pCA Dosing (Delta.Time [h]);Dosing:F03;BioLector:F02;10;Dosing;Fixed;
28.09.2017;25.47993;145;F03;pCA Dosing (Delta.Time [h]);Dosing:F03;BioLector:F03;10;Dosing;Fixed;
28.09.2017;25.47993;145;E07;Harvest (Delta.Time [h]);BioLector:E07;Sampling:A06;850;Sampling;Fixed;
28.09.2017;25.47993;145;F03;Harvest (Delta.Time [h]);BioLector:F03;Sampling:B03;850;Sampling;Fixed;
28.09.2017;25.47993;145;F07;Harvest (Delta.Time [h]);BioLector:F07;Sampling:B06;850;Sampling;Fixed;
28.09.2017;27.02332;154;A01;Glc Dosing (Delta.Time [h]);Dosing:A04;BioLector:A01;22;Dosing;Fixed;
28.09.2017;27.02332;154;A02;Glc Dosing (Delta.Time [h]);Dosing:A04;BioLector:A02;22;Dosing;Fixed;
28.09.2017;27.02332;154;A03;Glc Dosing (Delta.Time [h]);Dosing:A04;BioLector:A03;22;Dosing;Fixed;
28.09.2017;27.02332;154;B01;Glc Dosing (Delta.Time [h]);Dosing:B04;BioLector:B01;22;Dosing;Fixed;
28.09.2017;27.02332;154;B02;Glc Dosing (Delta.Time [h]);Dosing:B04;BioLector:B02;22;Dosing;Fixed;
28.09.2017;27.02332;154;B03;Glc Dosing (Delta.Time [h]);Dosing:B04;BioLector:B03;22;Dosing;Fixed;
28.09.2017;27.02332;154;B04;Glc Dosing (Delta.Time [h]);Dosing:B04;BioLector:B04;22;Dosing;Fixed;
28.09.2017;27.02332;154;B05;Glc Dosing (Delta.Time [h]);Dosing:B04;BioLector:B05;22;Dosing;Fixed;
28.09.2017;27.02332;154;B06;Glc Dosing (Delta.Time [h]);Dosing:B04;BioLector:B06;22;Dosing;Fixed;
28.09.2017;27.02332;154;B07;Glc Dosing (Delta.Time [h]);Dosing:B04;BioLector:B07;22;Dosing;Fixed;
28.09.2017;27.02332;154;C01;Glc Dosing (Delta.Time [h]);Dosing:C04;BioLector:C01;22;Dosing;Fixed;
28.09.2017;27.02332;154;C02;Glc Dosing (Delta.Time [h]);Dosing:C04;BioLector:C02;22;Dosing;Fixed;
28.09.2017;27.02332;154;C03;Glc Dosing (Delta.Time [h]);Dosing:C04;BioLector:C03;22;Dosing;Fixed;
28.09.2017;27.02332;154;C04;Glc Dosing (Delta.Time [h]);Dosing:C04;BioLector:C04;22;Dosing;Fixed;
28.09.2017;27.02332;154;C05;Glc Dosing (Delta.Time [h]);Dosing:C04;BioLector:C05;22;Dosing;Fixed;
28.09.2017;27.02332;154;C06;Glc Dosing (Delta.Time [h]);Dosing:C04;BioLector:C06;22;Dosing;Fixed;
28.09.2017;27.02332;154;D01;Glc Dosing (Delta.Time [h]);Dosing:D04;BioLector:D01;22;Dosing;Fixed;
28.09.2017;27.02332;154;D02;Glc Dosing (Delta.Time [h]);Dosing:D04;BioLector:D02;22;Dosing;Fixed;
28.09.2017;27.02332;154;D03;Glc Dosing (Delta.Time [h]);Dosing:D04;BioLector:D03;22;Dosing;Fixed;
28.09.2017;27.02332;154;D04;Glc Dosing (Delta.Time [h]);Dosing:D04;BioLector:D04;22;Dosing;Fixed;
28.09.2017;27.02332;154;D06;Glc Dosing (Delta.Time [h]);Dosing:D04;BioLector:D06;22;Dosing;Fixed;
28.09.2017;27.02332;154;D07;Glc Dosing (Delta.Time [h]);Dosing:D04;BioLector:D07;22;Dosing;Fixed;
28.09.2017;27.02332;154;E02;Glc Dosing (Delta.Time [h]);Dosing:E04;BioLector:E02;22;Dosing;Fixed;
28.09.2017;27.02332;154;E03;Glc Dosing (Delta.Time [h]);Dosing:E04;BioLector:E03;22;Dosing;Fixed;
28.09.2017;27.02332;154;E04;Glc Dosing (Delta.Time [h]);Dosing:E04;BioLector:E04;22;Dosing;Fixed;
28.09.2017;27.02332;154;E05;Glc Dosing (Delta.Time [h]);Dosing:E04;BioLector:E05;22;Dosing;Fixed;
28.09.2017;27.02332;154;E06;Glc Dosing (Delta.Time [h]);Dosing:E04;BioLector:E06;22;Dosing;Fixed;
28.09.2017;27.02332;154;F04;Glc Dosing (Delta.Time [h]);Dosing:F04;BioLector:F04;22;Dosing;Fixed;
28.09.2017;27.02332;154;F06;Glc Dosing (Delta.Time [h]);Dosing:F04;BioLector:F06;22;Dosing;Fixed;
28.09.2017;27.02332;154;A01;pCA Dosing (Delta.Time [h]);Dosing:A03;BioLector:A01;10;Dosing;Fixed;
28.09.2017;27.02332;154;A02;pCA Dosing (Delta.Time [h]);Dosing:A03;BioLector:A02;10;Dosing;Fixed;
28.09.2017;27.02332;154;A03;pCA Dosing (Delta.Time [h]);Dosing:A03;BioLector:A03;10;Dosing;Fixed;
28.09.2017;27.02332;154;B05;pCA Dosing (Delta.Time [h]);Dosing:B02;BioLector:B05;10;Dosing;Fixed;
28.09.2017;27.02332;154;B06;pCA Dosing (Delta.Time [h]);Dosing:B02;BioLector:B06;10;Dosing;Fixed;
28.09.2017;27.02332;154;B07;pCA Dosing (Delta.Time [h]);Dosing:B02;BioLector:B07;10;Dosing;Fixed;
28.09.2017;27.02332;154;B01;pCA Dosing (Delta.Time [h]);Dosing:B03;BioLector:B01;10;Dosing;Fixed;
28.09.2017;27.02332;154;B02;pCA Dosing (Delta.Time [h]);Dosing:B03;BioLector:B02;10;Dosing;Fixed;
28.09.2017;27.02332;154;B03;pCA Dosing (Delta.Time [h]);Dosing:B03;BioLector:B03;10;Dosing;Fixed;
28.09.2017;27.02332;154;B04;pCA Dosing (Delta.Time [h]);Dosing:B03;BioLector:B04;10;Dosing;Fixed;
28.09.2017;27.02332;154;C05;pCA Dosing (Delta.Time [h]);Dosing:C02;BioLector:C05;10;Dosing;Fixed;
28.09.2017;27.02332;154;C06;pCA Dosing (Delta.Time [h]);Dosing:C02;BioLector:C06;10;Dosing;Fixed;
28.09.2017;27.02332;154;C01;pCA Dosing (Delta.Time [h]);Dosing:C03;BioLector:C01;10;Dosing;Fixed;
28.09.2017;27.02332;154;C02;pCA Dosing (Delta.Time [h]);Dosing:C03;BioLector:C02;10;Dosing;Fixed;
28.09.2017;27.02332;154;C03;pCA Dosing (Delta.Time [h]);Dosing:C03;BioLector:C03;10;Dosing;Fixed;
28.09.2017;27.02332;154;C04;pCA Dosing (Delta.Time [h]);Dosing:C03;BioLector:C04;10;Dosing;Fixed;
28.09.2017;27.02332;154;D06;pCA Dosing (Delta.Time [h]);Dosing:D02;BioLector:D06;10;Dosing;Fixed;
28.09.2017;27.02332;154;D07;pCA Dosing (Delta.Time [h]);Dosing:D02;BioLector:D07;10;Dosing;Fixed;
28.09.2017;27.02332;154;D01;pCA Dosing (Delta.Time [h]);Dosing:D03;BioLector:D01;10;Dosing;Fixed;
28.09.2017;27.02332;154;D02;pCA Dosing (Delta.Time [h]);Dosing:D03;BioLector:D02;10;Dosing;Fixed;
28.09.2017;27.02332;154;D03;pCA Dosing (Delta.Time [h]);Dosing:D03;BioLector:D03;10;Dosing;Fixed;
28.09.2017;27.02332;154;D04;pCA Dosing (Delta.Time [h]);Dosing:D03;BioLector:D04;10;Dosing;Fixed;
28.09.2017;27.02332;154;E05;pCA Dosing (Delta.Time [h]);Dosing:E02;BioLector:E05;10;Dosing;Fixed;
28.09.2017;27.02332;154;E06;pCA Dosing (Delta.Time [h]);Dosing:E02;BioLector:E06;10;Dosing;Fixed;
28.09.2017;27.02332;154;E02;pCA Dosing (Delta.Time [h]);Dosing:E03;BioLector:E02;10;Dosing;Fixed;
28.09.2017;27.02332;154;E03;pCA Dosing (Delta.Time [h]);Dosing:E03;BioLector:E03;10;Dosing;Fixed;
28.09.2017;27.02332;154;E04;pCA Dosing (Delta.Time [h]);Dosing:E03;BioLector:E04;10;Dosing;Fixed;
28.09.2017;27.02332;154;F06;pCA Dosing (Delta.Time [h]);Dosing:F02;BioLector:F06;10;Dosing;Fixed;
28.09.2017;27.02332;154;F04;pCA Dosing (Delta.Time [h]);Dosing:F03;BioLector:F04;10;Dosing;Fixed;
28.09.2017;27.32559;155;A04;Glc Dosing (Delta.Time [h]);Dosing:A04;BioLector:A04;22;Dosing;Fixed;
28.09.2017;27.32559;155;A05;Glc Dosing (Delta.Time [h]);Dosing:A04;BioLector:A05;22;Dosing;Fixed;
28.09.2017;27.32559;155;A06;Glc Dosing (Delta.Time [h]);Dosing:A04;BioLector:A06;22;Dosing;Fixed;
28.09.2017;27.32559;155;A07;Glc Dosing (Delta.Time [h]);Dosing:A04;BioLector:A07;22;Dosing;Fixed;
28.09.2017;27.32559;155;A08;Glc Dosing (Delta.Time [h]);Dosing:A04;BioLector:A08;22;Dosing;Fixed;
28.09.2017;27.32559;155;B08;Glc Dosing (Delta.Time [h]);Dosing:B04;BioLector:B08;22;Dosing;Fixed;
28.09.2017;27.32559;155;C07;Glc Dosing (Delta.Time [h]);Dosing:C04;BioLector:C07;22;Dosing;Fixed;
28.09.2017;27.32559;155;C08;Glc Dosing (Delta.Time [h]);Dosing:C04;BioLector:C08;22;Dosing;Fixed;
28.09.2017;27.32559;155;D05;Glc Dosing (Delta.Time [h]);Dosing:D04;BioLector:D05;22;Dosing;Fixed;
28.09.2017;27.32559;155;D08;Glc Dosing (Delta.Time [h]);Dosing:D04;BioLector:D08;22;Dosing;Fixed;
28.09.2017;27.32559;155;E01;Glc Dosing (Delta.Time [h]);Dosing:E04;BioLector:E01;22;Dosing;Fixed;
28.09.2017;27.32559;155;E07;Glc Dosing (Delta.Time [h]);Dosing:E04;BioLector:E07;22;Dosing;Fixed;
28.09.2017;27.32559;155;E08;Glc Dosing (Delta.Time [h]);Dosing:E04;BioLector:E08;22;Dosing;Fixed;
28.09.2017;27.32559;155;F01;Glc Dosing (Delta.Time [h]);Dosing:F04;BioLector:F01;22;Dosing;Fixed;
28.09.2017;27.32559;155;F02;Glc Dosing (Delta.Time [h]);Dosing:F04;BioLector:F02;22;Dosing;Fixed;
28.09.2017;27.32559;155;F03;Glc Dosing (Delta.Time [h]);Dosing:F04;BioLector:F03;22;Dosing;Fixed;
28.09.2017;27.32559;155;F05;Glc Dosing (Delta.Time [h]);Dosing:F04;BioLector:F05;22;Dosing;Fixed;
28.09.2017;27.32559;155;F07;Glc Dosing (Delta.Time [h]);Dosing:F04;BioLector:F07;22;Dosing;Fixed;
28.09.2017;27.32559;155;F08;Glc Dosing (Delta.Time [h]);Dosing:F04;BioLector:F08;22;Dosing;Fixed;
28.09.2017;27.32559;155;A05;pCA Dosing (Delta.Time [h]);Dosing:A02;BioLector:A05;10;Dosing;Fixed;
28.09.2017;27.32559;155;A06;pCA Dosing (Delta.Time [h]);Dosing:A02;BioLector:A06;10;Dosing;Fixed;
28.09.2017;27.32559;155;A07;pCA Dosing (Delta.Time [h]);Dosing:A02;BioLector:A07;10;Dosing;Fixed;
28.09.2017;27.32559;155;A08;pCA Dosing (Delta.Time [h]);Dosing:A02;BioLector:A08;10;Dosing;Fixed;
28.09.2017;27.32559;155;A04;pCA Dosing (Delta.Time [h]);Dosing:A03;BioLector:A04;10;Dosing;Fixed;
28.09.2017;27.32559;155;B08;pCA Dosing (Delta.Time [h]);Dosing:B02;BioLector:B08;10;Dosing;Fixed;
28.09.2017;27.32559;155;C07;pCA Dosing (Delta.Time [h]);Dosing:C02;BioLector:C07;10;Dosing;Fixed;
28.09.2017;27.32559;155;C08;pCA Dosing (Delta.Time [h]);Dosing:C02;BioLector:C08;10;Dosing;Fixed;
28.09.2017;27.32559;155;D05;pCA Dosing (Delta.Time [h]);Dosing:D02;BioLector:D05;10;Dosing;Fixed;
28.09.2017;27.32559;155;D08;pCA Dosing (Delta.Time [h]);Dosing:D02;BioLector:D08;10;Dosing;Fixed;
28.09.2017;27.32559;155;E07;pCA Dosing (Delta.Time [h]);Dosing:E02;BioLector:E07;10;Dosing;Fixed;
28.09.2017;27.32559;155;E08;pCA Dosing (Delta.Time [h]);Dosing:E02;BioLector:E08;10;Dosing;Fixed;
28.09.2017;27.32559;155;E01;pCA Dosing (Delta.Time [h]);Dosing:E03;BioLector:E01;10;Dosing;Fixed;
28.09.2017;27.32559;155;F05;pCA Dosing (Delta.Time [h]);Dosing:F02;BioLector:F05;10;Dosing;Fixed;
28.09.2017;27.32559;155;F01;pCA Dosing (Delta.Time [h]);Dosing:F03;BioLector:F01;10;Dosing;Fixed;
28.09.2017;27.32559;155;F02;pCA Dosing (Delta.Time [h]);Dosing:F03;BioLector:F02;10;Dosing;Fixed;
28.09.2017;27.32559;155;F03;pCA Dosing (Delta.Time [h]);Dosing:F03;BioLector:F03;10;Dosing;Fixed;
28.09.2017;27.32559;155;A04;Harvest (Delta.Time [h]);BioLector:A04;Sampling:C03;850;Sampling;Fixed;
28.09.2017;27.32559;155;A08;Harvest (Delta.Time [h]);BioLector:A08;Sampling:C06;850;Sampling;Fixed;
28.09.2017;27.32559;155;B04;Harvest (Delta.Time [h]);BioLector:B04;Sampling:D03;850;Sampling;Fixed;
28.09.2017;27.32559;155;B08;Harvest (Delta.Time [h]);BioLector:B08;Sampling:D06;850;Sampling;Fixed;
28.09.2017;27.32559;155;C04;Harvest (Delta.Time [h]);BioLector:C04;Sampling:E03;850;Sampling;Fixed;
28.09.2017;27.32559;155;C08;Harvest (Delta.Time [h]);BioLector:C08;Sampling:E06;850;Sampling;Fixed;
28.09.2017;27.59252;156;F07;pCA Dosing (Delta.Time [h]);Dosing:F02;BioLector:F07;10;Dosing;Fixed;
28.09.2017;27.59252;156;F08;pCA Dosing (Delta.Time [h]);Dosing:F02;BioLector:F08;10;Dosing;Fixed;
28.09.2017;29.09241;165;D04;Harvest (Delta.Time [h]);BioLector:D04;Sampling:F03;850;Sampling;Fixed;
28.09.2017;29.09241;165;E04;Harvest (Delta.Time [h]);BioLector:E04;Sampling:G03;850;Sampling;Fixed;
28.09.2017;29.09241;165;F04;Harvest (Delta.Time [h]);BioLector:F04;Sampling:H03;850;Sampling;Fixed;
28.09.2017;29.25926;166;D08;Harvest (Delta.Time [h]);BioLector:D08;Sampling:F06;850;Sampling;Fixed;
28.09.2017;29.25926;166;E08;Harvest (Delta.Time [h]);BioLector:E08;Sampling:G06;850;Sampling;Fixed;
28.09.2017;29.42637;167;F08;Harvest (Delta.Time [h]);BioLector:F08;Sampling:H06;850;Sampling;Fixed;
